Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
indeed.com,155.248165130615,71.1405277252197,82,35.5702638626099,1052,800,10595,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
thefreedictionary.com,480.217218399048,69.8192119598389,171,34.9096059799194,3993,958,1423399,193.19.204.134,Nicosia,Cyprus,359,3565,2936923,Educational Websites
xvideos.com,397.82977104187,89.9341106414795,210,44.9670553207397,3188,1924,133924,193.19.204.134,Nicosia,Cyprus,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
spotify.com,221.12774848938,70.2266693115234,1395,35.1133346557617,5256,3467,79745,193.19.204.134,Nicosia,Cyprus,70,2594,6425693,Entertainment Websites
livescore.com,224.79248046875,70.875883102417,111,35.4379415512085,2602,1138,250846,193.19.204.134,Nicosia,Cyprus,142,1838,2398347,Other
ebay.com,535.505771636963,69.1180229187012,410,34.5590114593506,3563,1943,313916,193.19.204.134,Nicosia,Cyprus,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",E-commerce Platforms
pornhub.com,267.924070358276,69.8328018188477,325,34.9164009094238,4376,1972,673567,193.19.204.134,Nicosia,Cyprus,77,2388,6133569,Other
ytmp3.cc,1296.94795608521,70.1241493225098,451,35.0620746612549,4880,3081,164972,193.19.204.134,Nicosia,Cyprus,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
samsung.com,,,,,,,,193.19.204.134,Nicosia,Cyprus,,,,Other
nih.gov,613.443613052368,70.0533390045166,245,35.0266695022583,3209,1933,81225,193.19.204.134,Nicosia,Cyprus,142,5035,6342994,Health and Medical Websites
tiktok.com,220.228672027588,90.1312828063965,1782,45.0656414031982,4335,3379,549376,193.19.204.134,Nicosia,Cyprus,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
steampowered.com,232.324600219727,69.8621273040772,107,34.9310636520386,3585,1914,506105,193.19.204.134,Nicosia,Cyprus,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
investopedia.com,254.942178726196,71.7658996582031,6191,35.8829498291016,6514,6506,147,193.19.204.134,Nicosia,Cyprus,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Financial Websites
cdc.gov,803.865671157837,72.7534294128418,139,36.3767147064209,1675,1128,236314,193.19.204.134,Nicosia,Cyprus,71,451,52858,Health and Medical Websites
nordstrom.com,260.066270828247,70.2927112579346,301,35.1463556289673,829,829,212558,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
blog.google,235.996007919312,69.993257522583,284,34.9966287612915,3500,1651,311294,193.19.204.134,Nicosia,Cyprus,514,9618,13164534,Other
cnbc.com,523.356676101685,71.1004734039307,218,35.5502367019653,2013,796,2315203,193.19.204.134,Nicosia,Cyprus,0,1507,1695410,News Websites
indiatimes.com,270.47848701477,72.0136165618897,119,36.0068082809448,11725,763,1094166,193.19.204.134,Nicosia,Cyprus,289,17797,30449424,Other
roblox.com,417.882919311523,70.0435638427734,293,35.0217819213867,3844,3205,95598,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
flashscore.com,222.430229187012,71.0971355438232,125,35.5485677719116,11069,10899,299359,193.19.204.134,Nicosia,Cyprus,0,1468,1084016,Other
thepiratebay.org,155.222415924072,69.9253082275391,926,34.9626541137695,2903,2367,4890,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
adobe.com,870.089054107666,70.0452327728272,86,35.0226163864136,2845,1659,318079,193.19.204.134,Nicosia,Cyprus,71,1058,494682,Other
speedtest.net,382.050275802612,70.7144737243652,236,35.3572368621826,3291,1442,153761,193.19.204.134,Nicosia,Cyprus,69,1908,3190791,Other
ssyoutube.com,148.616075515747,69.8332786560059,167,34.9166393280029,2484,1528,30024,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
unsplash.com,389.147758483887,70.8739757537842,126,35.4369878768921,3997,1680,377609,193.19.204.134,Nicosia,Cyprus,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
lowes.com,,,,,,,,193.19.204.134,Nicosia,Cyprus,,,,Other
vocabulary.com,150.163173675537,70.5180168151856,641,35.2590084075928,3374,2394,45283,193.19.204.134,Nicosia,Cyprus,0,681,1494726,Other
mcdonalds.com,409.358263015747,70.2192783355713,142,35.1096391677856,2813,1746,265474,193.19.204.134,Nicosia,Cyprus,71,1580,3476050,Other
deepl.com,346.15421295166,79.5607566833496,264,39.7803783416748,2327,1787,228039,193.19.204.134,Nicosia,Cyprus,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
playstation.com,,,,,,,,193.19.204.134,Nicosia,Cyprus,,,,Other
bloomberg.com,366.308450698853,70.7697868347168,126,35.3848934173584,1888,905,14423,193.19.204.134,Nicosia,Cyprus,75,772,963852,Financial Websites
forbes.com,394.238948822021,70.9826946258545,125,35.4913473129272,2975,1527,595878,193.19.204.134,Nicosia,Cyprus,70,376,15160,Financial Websites
booking.com,254.271030426025,69.9522495269775,375,34.9761247634888,2697,2093,664225,193.19.204.134,Nicosia,Cyprus,70,771,308781,Other
xhamster.com,154.953002929688,70.3768730163574,397,35.1884365081787,4311,2330,319261,193.19.204.134,Nicosia,Cyprus,0,2315,4499591,Other
xe.com,291.079759597778,69.5240497589111,167,34.7620248794556,2736,1912,433703,193.19.204.134,Nicosia,Cyprus,79,1207,1602828,Other
friv.com,,,,,,,,193.19.204.134,Nicosia,Cyprus,,,,Other
coinmarketcap.com,254.915714263916,69.7932243347168,148,34.8966121673584,2682,1738,274501,193.19.204.134,Nicosia,Cyprus,140,1125,361430,Financial Websites
spanishdict.com,418.065786361694,72.3772048950195,251,36.1886024475098,2758,649,267058,193.19.204.134,Nicosia,Cyprus,0,2274,2684579,Other
goodhousekeeping.com,259.442090988159,70.8825588226318,130,35.4412794113159,1773,938,421635,193.19.204.134,Nicosia,Cyprus,147,1727,1898710,Other
dominos.com,230.568408966064,70.6155300140381,319,35.307765007019,4051,629,47709,193.19.204.134,Nicosia,Cyprus,75,1687,4625747,Other
twitch.tv,316.36905670166,71.0599422454834,1,35.5299711227417,4252,1684,213837,193.19.204.134,Nicosia,Cyprus,71,403,34498,Entertainment Websites
pexels.com,151.280403137207,69.8816776275635,238,34.9408388137817,3300,1069,260749,193.19.204.134,Nicosia,Cyprus,307,3451,4104617,Other
poki.com,153.112888336182,69.7636604309082,172,34.8818302154541,2548,653,276346,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
caranddriver.com,265.849590301514,69.8487758636475,129,34.9243879318237,1905,1081,457534,193.19.204.134,Nicosia,Cyprus,69,1527,1671775,Other
github.com,253.570795059204,69.7855949401856,129,34.8927974700928,2109,1660,234755,193.19.204.134,Nicosia,Cyprus,69,465,70279,Other
hotels.com,278.887510299683,88.1481170654297,175,44.0740585327148,522,516,124,193.19.204.134,Nicosia,Cyprus,70,456,48110,Other
globo.com,662.464618682861,70.5931186676025,346,35.2965593338013,22326,5340,1175334,193.19.204.134,Nicosia,Cyprus,0,6640,13579068,Other
theguardian.com,275.200605392456,70.0173377990723,127,35.0086688995361,2293,761,1249427,193.19.204.134,Nicosia,Cyprus,3022,19781,1960150,News Websites
usnews.com,,,,,,,,193.19.204.134,Nicosia,Cyprus,,,,News Websites
wellsfargo.com,242.870569229126,73.0245113372803,111,36.5122556686401,2874,1441,132169,193.19.204.134,Nicosia,Cyprus,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
expedia.com,245.487689971924,69.9055194854736,175,34.9527597427368,624,618,124,193.19.204.134,Nicosia,Cyprus,70,544,103508,Other
realtor.com,830.54518699646,71.1572170257568,648,35.5786085128784,21227,1752,968598,193.19.204.134,Nicosia,Cyprus,71,76590,53013535,Other
crazygames.com,152.754545211792,70.3799724578857,89,35.1899862289429,4514,1145,667180,193.19.204.134,Nicosia,Cyprus,140,2498,4670810,Gaming Websites
digitaltrends.com,276.743412017822,70.059061050415,138,35.0295305252075,8535,1230,646288,193.19.204.134,Nicosia,Cyprus,70,3913,8732938,Other
nba.com,538.920164108276,69.911003112793,1330,34.9555015563965,5647,2385,487370,193.19.204.134,Nicosia,Cyprus,0,926,1056096,Other
nintendo.com,784.355401992798,75.5496025085449,125,37.7748012542725,3046,1607,767172,193.19.204.134,Nicosia,Cyprus,140,1336,421101,Gaming Websites
akc.org,380.229234695435,70.7461833953857,130,35.3730916976929,12828,917,600816,193.19.204.134,Nicosia,Cyprus,112,25607,35656540,Other
fast.com,371.273517608643,71.2065696716309,117,35.6032848358154,1842,1783,25627,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
decathlon.com,228.008031845093,70.9915161132813,118,35.4957580566406,3824,1995,1189790,193.19.204.134,Nicosia,Cyprus,70,733,704783,Other
adidas.com,,,,,,,,193.19.204.134,Nicosia,Cyprus,,,,Other
stackoverflow.com,380.11360168457,70.2321529388428,214,35.1160764694214,1790,1618,175991,193.19.204.134,Nicosia,Cyprus,560,3751,1798299,Other
calculator.net,595.229625701904,71.0418224334717,196,35.5209112167358,1863,1173,11466,193.19.204.134,Nicosia,Cyprus,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
usps.com,,,,,,,,193.19.204.134,Nicosia,Cyprus,,,,Other
www2.hm.com,232.543230056763,69.4835186004639,478,34.7417593002319,4492,2521,1444433,193.19.204.134,Nicosia,Cyprus,69,1019,362846,Other
grubhub.com,256.787776947021,70.7507133483887,128,35.3753566741943,1469,564,2701,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
google.com,107.442617416382,19.4416046142578,198,9.72080230712891,2225,877,196256,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
facebook.com,49.4894981384277,19.3080902099609,263,9.65404510498047,1975,1685,132851,87.249.135.50,Prague,Czech_Republic,58,9123,49750126,Social Media Sites
amazon.com,388.468027114868,19.538402557373,491,9.76920127868652,2302,1568,802625,87.249.135.50,Prague,Czech_Republic,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",E-commerce Platforms
imdb.com,428.588151931763,19.6137428283691,1394,9.80687141418457,5570,2186,696049,87.249.135.50,Prague,Czech_Republic,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Entertainment Websites
apple.com,63.9278888702393,18.338680267334,51,9.16934013366699,1062,505,182460,87.249.135.50,Prague,Czech_Republic,18,135,86533,Other
merriam-webster.com,45.9845066070557,21.4707851409912,48,10.7353925704956,2161,392,265876,87.249.135.50,Prague,Czech_Republic,19,2358,6192129,Educational Websites
pinterest.com,60.6727600097656,19.2151069641113,272,9.60755348205566,917,912,260843,87.249.135.50,Prague,Czech_Republic,0,251,657028,Social Media Sites
yelp.com,76.9293308258057,39.9489402770996,972,19.9744701385498,3047,2896,130010,87.249.135.50,Prague,Czech_Republic,0,156,305220,Other
tripadvisor.com,63.7798309326172,19.512414932251,252,9.75620746612549,951,656,406754,87.249.135.50,Prague,Czech_Republic,0,137,305220,Other
wiktionary.org,92.5049781799316,18.7892913818359,61,9.39464569091797,377,376,61262,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
dictionary.com,88.665246963501,19.6402072906494,37,9.82010364532471,1468,447,205823,87.249.135.50,Prague,Czech_Republic,0,919,3327266,Educational Websites
yahoo.com,292.153120040894,18.9306735992432,131,9.46533679962158,1115,1056,44444,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
cambridge.org,64.1689300537109,19.4587707519531,130,9.72938537597656,1064,655,286348,87.249.135.50,Prague,Czech_Republic,0,153,293293,Educational Websites
britannica.com,388.526916503906,19.7527408599854,242,9.87637042999268,3838,695,153754,87.249.135.50,Prague,Czech_Republic,80,4858,14886306,Educational Websites
weather.com,42.7207946777344,20.5965042114258,54,10.2982521057129,2084,514,776957,87.249.135.50,Prague,Czech_Republic,59,729,2176718,Other
microsoft.com,111.395597457886,30.4067134857178,0,15.2033567428589,44,36,3448,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
walmart.com,131.934881210327,20.5214023590088,130,10.2607011795044,2250,322,179545,87.249.135.50,Prague,Czech_Republic,19,4818,10205268,E-commerce Platforms
espn.com,46.5915203094482,19.5045471191406,399,9.75227355957031,3939,3032,1098107,87.249.135.50,Prague,Czech_Republic,0,276,1342251,Other
linkedin.com,136.944532394409,19.5367336273193,327,9.76836681365967,798,594,145080,87.249.135.50,Prague,Czech_Republic,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Social Media Sites
homedepot.com,44.9676513671875,22.036075592041,39,11.0180377960205,211,211,226,87.249.135.50,Prague,Czech_Republic,19,128,74651,Other
espncricinfo.com,672.658205032349,19.6349620819092,46,9.81748104095459,1559,912,568056,87.249.135.50,Prague,Czech_Republic,20,817,3164792,Other
craigslist.org,348.950862884521,19.6382999420166,118,9.8191499710083,1938,1008,52045,87.249.135.50,Prague,Czech_Republic,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
xnxx.com,145.643711090088,19.4599628448486,115,9.72998142242432,1760,1253,200815,87.249.135.50,Prague,Czech_Republic,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
gsmarena.com,73.08030128479,49.2827892303467,28,24.6413946151733,2660,599,78615,87.249.135.50,Prague,Czech_Republic,0,1577,2566235,Other
mayoclinic.org,437.176942825317,20.6024646759033,116,10.3012323379517,6491,1458,557844,87.249.135.50,Prague,Czech_Republic,25,3241,11483224,Health and Medical Websites
cricbuzz.com,334.112167358398,19.4380283355713,257,9.71901416778564,850,384,138447,87.249.135.50,Prague,Czech_Republic,24,989,3278538,Other
timeanddate.com,263.647556304932,20.8406448364258,54,10.4203224182129,893,400,65786,87.249.135.50,Prague,Czech_Republic,0,766,2398347,Other
webmd.com,352.292776107788,20.2951431274414,316,10.1475715637207,1543,888,416680,87.249.135.50,Prague,Czech_Republic,19,293,357522,Health and Medical Websites
thesaurus.com,95.3114032745361,19.7417736053467,28,9.87088680267334,1463,451,203224,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
whatsapp.com,45.8400249481201,19.1617012023926,535,9.58085060119629,1579,1200,279513,87.249.135.50,Prague,Czech_Republic,182,7788,29741754,Other
rottentomatoes.com,95.8671569824219,43.6413288116455,36,21.8206644058228,1557,817,394260,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
bbc.com,58.0501556396484,19.6382999420166,44,9.8191499710083,1362,878,226542,87.249.135.50,Prague,Czech_Republic,19,129,44355,News Websites
bestbuy.com,106.268882751465,20.9777355194092,216,10.4888677597046,745,545,6928,87.249.135.50,Prague,Czech_Republic,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",E-commerce Platforms
healthline.com,119.998931884766,22.028923034668,665,11.014461517334,3277,1003,310463,87.249.135.50,Prague,Czech_Republic,20,207,191643,Health and Medical Websites
netflix.com,143.410682678223,18.9294815063477,442,9.46474075317383,3453,2687,478325,87.249.135.50,Prague,Czech_Republic,58,12187,55315776,Entertainment Websites
indeed.com,59.9238872528076,19.1659927368164,106,9.5829963684082,1502,923,194015,87.249.135.50,Prague,Czech_Republic,19,169,271088,Other
thefreedictionary.com,303.548097610474,28.0208587646484,132,14.0104293823242,3656,880,1423740,87.249.135.50,Prague,Czech_Republic,0,8444,13800365,Educational Websites
xvideos.com,113.986253738403,19.6008682250977,111,9.80043411254883,1178,858,123573,87.249.135.50,Prague,Czech_Republic,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
spotify.com,69.2353248596191,19.4482803344727,92,9.72414016723633,2637,1307,78809,87.249.135.50,Prague,Czech_Republic,38,2879,9707725,Entertainment Websites
livescore.com,46.893835067749,19.4454193115234,21,9.72270965576172,1291,460,250848,87.249.135.50,Prague,Czech_Republic,54,1594,2404122,Other
ebay.com,335.646629333496,19.9048519134521,293,9.95242595672607,1817,1065,261443,87.249.135.50,Prague,Czech_Republic,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",E-commerce Platforms
pornhub.com,73.0316638946533,21.2347507476807,167,10.6173753738403,2757,898,670743,87.249.135.50,Prague,Czech_Republic,0,3129,10036126,Other
