,Unnamed: 0,Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
3535,3758,ssyoutube.com,110.328197479248,47.1782684326172,115.0,23.5891342163086,1471.0,844.0,30024.0,185.225.28.199,Skopje,North_Macedonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3538,3761,vocabulary.com,113.235950469971,49.2615699768066,568.0,24.6307849884033,4823.0,2236.0,44883.0,185.225.28.199,Skopje,North_Macedonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3553,3778,caranddriver.com,110.39400100708,50.9650707244873,54.0,25.4825353622437,1266.0,778.0,456502.0,185.225.28.199,Skopje,North_Macedonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3557,3782,theguardian.com,109.596014022827,46.3094711303711,52.0,23.1547355651855,1621.0,531.0,1228627.0,185.225.28.199,Skopje,North_Macedonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
3573,3801,facebook.com,116.267442703247,37.043571472168,257.0,18.521785736084,1978.0,1639.0,130035.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites
3581,3809,wiktionary.org,135.801076889038,35.9890460968018,95.0,17.9945230484009,522.0,521.0,61262.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3584,3812,cambridge.org,120.194673538208,38.0611419677734,113.0,19.0305709838867,1215.0,789.0,166433.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
3586,3814,weather.com,92.2355651855469,39.2343997955322,123.0,19.6171998977661,1898.0,829.0,812708.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3587,3815,microsoft.com,134.34100151062,37.0397567749023,0.0,18.5198783874512,39.0,34.0,3448.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3599,3827,webmd.com,436.492443084717,37.8544330596924,99.0,18.9272165298462,2657.0,1733.0,417868.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
3613,3841,pornhub.com,124.81164932251,36.3295078277588,230.0,18.1647539138794,1989.0,1055.0,37696.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3619,3848,cdc.gov,633.824348449707,36.8947982788086,43.0,18.4473991394043,1175.0,789.0,236314.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
3620,3849,nordstrom.com,130.739212036133,40.68922996521,194.0,20.344614982605,614.0,613.0,211165.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
3627,3856,adobe.com,607.879877090454,36.5769863128662,62.0,18.2884931564331,1886.0,864.0,318073.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3629,3858,ssyoutube.com,110.696315765381,38.4271144866943,90.0,19.2135572433472,1838.0,954.0,30024.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3640,3871,coinmarketcap.com,104.506015777588,49.9048233032227,59.0,24.9524116516113,1492.0,1037.0,274278.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
3642,3873,goodhousekeeping.com,114.166975021362,35.9036922454834,61.0,17.9518461227417,1128.0,664.0,421966.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3643,3874,dominos.com,83.9056968688965,37.9083156585693,279.0,18.9541578292847,3327.0,434.0,47710.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3646,3877,poki.com,77.2514343261719,35.4795455932617,76.0,17.7397727966309,2186.0,434.0,279500.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
3655,3887,crazygames.com,99.7006893157959,36.5452766418457,54.0,18.2726383209229,4213.0,790.0,665509.0,45.152.45.230,Warsaw,Poland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
3666,3900,google.com,177.363872528076,62.9739761352539,170.0,31.486988067627,3456.0,1788.0,209704.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3670,3904,apple.com,468.397378921509,55.5343627929688,112.0,27.7671813964844,2697.0,874.0,255296.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3676,3910,dictionary.com,188.005924224854,71.2108612060547,58.0,35.6054306030273,2357.0,938.0,206712.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
3681,3915,microsoft.com,189.651727676392,92.1328067779541,0.0,46.0664033889771,37.0,32.0,3448.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3685,3919,homedepot.com,174.396991729736,68.774938583374,82.0,34.387469291687,512.0,511.0,226.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3687,3921,craigslist.org,449.387073516846,55.619478225708,158.0,27.809739112854,2451.0,1397.0,51811.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3697,3931,bbc.com,134.604454040527,59.654712677002,84.0,29.827356338501,6322.0,3874.0,223900.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
3708,3942,ytmp3.cc,671.278476715088,56.5063953399658,259.0,28.2531976699829,2770.0,1646.0,164922.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3713,3948,cdc.gov,632.296562194824,55.7577610015869,93.0,27.8788805007935,1596.0,883.0,236830.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
3714,3949,nordstrom.com,126.829385757446,55.9804439544678,238.0,27.9902219772339,595.0,595.0,215237.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
3718,3953,roblox.com,320.895910263062,55.3467273712158,216.0,27.6733636856079,2566.0,1868.0,95598.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
3726,3961,vocabulary.com,121.814250946045,54.8098087310791,424.0,27.4049043655395,2477.0,1755.0,45283.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3736,3973,goodhousekeeping.com,121.29807472229,57.1925640106201,59.0,28.5962820053101,1434.0,747.0,422073.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3738,3975,twitch.tv,117.274045944214,57.8575134277344,0.0,28.9287567138672,2685.0,1239.0,212489.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
3741,3978,caranddriver.com,125.267505645752,54.9759864807129,62.0,27.4879932403564,1453.0,884.0,458115.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3743,3980,hotels.com,133.207321166992,55.4933547973633,170.0,27.7466773986816,373.0,365.0,124.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3747,3985,expedia.com,180.121898651123,54.9440383911133,331.0,27.4720191955566,504.0,498.0,124.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3754,3992,fast.com,194.480895996094,56.0555458068848,99.0,28.0277729034424,5332.0,2355.0,25627.0,185.128.9.194,Lisbon,Portugal,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3764,4004,apple.com,162.209510803223,37.050724029541,121.0,18.5253620147705,1151.0,658.0,182427.0,185.225.235.179,Bucharest,Romania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3775,4015,microsoft.com,470.430612564087,44.511079788208,0.0,22.255539894104,36.0,30.0,3448.0,185.225.235.179,Bucharest,Romania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3779,4019,homedepot.com,133.100271224976,44.945240020752,62.0,22.472620010376,328.0,328.0,227.0,185.225.235.179,Bucharest,Romania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3781,4021,craigslist.org,507.069110870361,154.751062393188,167.0,77.3755311965942,727.0,721.0,242.0,185.225.235.179,Bucharest,Romania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3808,4049,nordstrom.com,165.106534957886,39.3669605255127,197.0,19.6834802627563,530.0,530.0,210532.0,185.225.235.179,Bucharest,Romania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
3817,4058,ssyoutube.com,146.285533905029,45.1178550720215,185.0,22.5589275360107,1982.0,1245.0,30024.0,185.225.235.179,Bucharest,Romania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3823,4065,bloomberg.com,321.555852890015,38.5630130767822,104.0,19.2815065383911,1403.0,732.0,14423.0,185.225.235.179,Bucharest,Romania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
3827,4069,xe.com,88.1845951080322,36.0851287841797,40.0,18.0425643920898,1475.0,981.0,444508.0,185.225.235.179,Bucharest,Romania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3831,4074,dominos.com,81.9895267486572,36.7724895477295,394.0,18.3862447738647,3359.0,562.0,47710.0,185.225.235.179,Bucharest,Romania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3853,4099,grubhub.com,169.64054107666,36.6003513336182,76.0,18.3001756668091,1003.0,342.0,2701.0,185.225.235.179,Bucharest,Romania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3854,4100,google.com,159.582853317261,38.1374359130859,152.0,19.068717956543,6129.0,2563.0,196276.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3863,4109,wiktionary.org,134.393692016602,43.2720184326172,99.0,21.6360092163086,530.0,529.0,61262.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3869,4115,microsoft.com,143.984079360962,37.8162860870361,0.0,18.9081430435181,41.0,34.0,3448.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3883,4129,whatsapp.com,124.991416931152,38.8815402984619,526.0,19.440770149231,16933.0,3522.0,258855.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3886,4132,bestbuy.com,170.022010803223,42.4668788909912,254.0,21.2334394454956,1404.0,825.0,6928.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
3896,4142,ytmp3.cc,667.07968711853,38.6636257171631,226.0,19.3318128585815,3197.0,1575.0,164758.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3902,4149,nordstrom.com,174.189567565918,43.0879592895508,261.0,21.5439796447754,688.0,688.0,209808.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
3909,4156,adobe.com,423.708915710449,38.5885238647461,65.0,19.294261932373,1882.0,1025.0,317324.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3929,4178,caranddriver.com,137.794017791748,38.4573936462402,74.0,19.2286968231201,1252.0,777.0,456870.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3945,4196,calculator.net,423.561096191406,38.9220714569092,142.0,19.4610357284546,1128.0,771.0,11466.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3946,4198,www2.hm.com,142.073154449463,38.7961864471436,75.0,19.3980932235718,1551.0,1109.0,46954.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3947,4199,grubhub.com,157.844543457031,51.8174171447754,66.0,25.9087085723877,1207.0,526.0,2701.0,155.133.70.54,Belgrade,Serbia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3963,4215,microsoft.com,719.858407974243,187.809467315674,0.0,93.9047336578369,39.0,32.0,3448.0,86.48.10.11,Singapore,Singapore,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3978,4230,rottentomatoes.com,746.32453918457,192.554950714111,273.0,96.2774753570557,21118.0,2280.0,538525.0,86.48.10.11,Singapore,Singapore,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
3988,4240,ebay.com,759.154081344605,188.343286514282,513.0,94.1716432571411,5393.0,3426.0,332903.0,86.48.10.11,Singapore,Singapore,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
3996,4249,nordstrom.com,409.165143966675,188.735723495483,460.0,94.3678617477417,1649.0,1648.0,214903.0,86.48.10.11,Singapore,Singapore,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4002,4255,thepiratebay.org,394.248247146606,189.000606536865,717.0,94.5003032684326,3966.0,3207.0,4890.0,86.48.10.11,Singapore,Singapore,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4021,4276,pexels.com,390.33055305481,188.296556472778,213.0,94.1482782363892,3948.0,2310.0,138468.0,86.48.10.11,Singapore,Singapore,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4022,4277,poki.com,388.694524765015,188.974142074585,239.0,94.4870710372925,3135.0,1381.0,276006.0,86.48.10.11,Singapore,Singapore,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
4027,4282,theguardian.com,401.350021362305,189.505100250244,195.0,94.7525501251221,4363.0,1603.0,1211446.0,86.48.10.11,Singapore,Singapore,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
4032,4288,digitaltrends.com,386.440753936768,189.624071121216,191.0,94.8120355606079,33426.0,2335.0,640167.0,86.48.10.11,Singapore,Singapore,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4033,4289,nba.com,748.835325241089,191.714525222778,208.0,95.8572626113892,28136.0,3925.0,494266.0,86.48.10.11,Singapore,Singapore,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4042,4300,google.com,117.58017539978,24.8551368713379,231.0,12.4275684356689,5366.0,774.0,197441.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4052,4310,dictionary.com,84.8345756530762,25.5284309387207,33.0,12.7642154693604,5438.0,623.0,206707.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
4057,4315,microsoft.com,565.186023712158,26.6213417053223,0.0,13.3106708526611,40.0,31.0,3448.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4058,4316,walmart.com,64.4505023956299,26.2651443481445,73.0,13.1325721740723,6500.0,257.0,183624.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4063,4321,craigslist.org,409.345388412476,24.8680114746094,138.0,12.4340057373047,2270.0,1199.0,52502.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4064,4322,xnxx.com,182.938098907471,25.0289440155029,120.0,12.5144720077515,1240.0,1007.0,202513.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4067,4325,cricbuzz.com,365.531444549561,24.0178108215332,29.0,12.0089054107666,12961.0,248.0,143812.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4069,4327,webmd.com,388.088941574097,25.6664752960205,62.0,12.8332376480103,11742.0,10742.0,417731.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
4073,4331,bbc.com,61.955451965332,24.8541831970215,30.0,12.4270915985107,1799.0,1109.0,224588.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
